source_type,reference_code,generic_name,trade_name,dosage_form,manufacturer,status
TMT,559238,ไทยนครพัฒนา,5% DEXTROSE AND 0.18% SODIUM CHLORIDE,"(dextrose 5 g/100 mL + sodium chloride 180 mg/100 mL) solution for infusion, 500 mL bag",ไทยนครพัฒนา,ACTIVE
TMT,559451,ไทยนครพัฒนา,5% DEXTROSE AND 0.225% SODIUM CHLORIDE,"(dextrose 5 g/100 mL + sodium chloride 225 mg/100 mL) solution for infusion, 1 L bag",ไทยนครพัฒนา,ACTIVE
TMT,559467,ไทยนครพัฒนา,5% DEXTROSE AND 0.225% SODIUM CHLORIDE,"(dextrose 5 g/100 mL + sodium chloride 225 mg/100 mL) solution for infusion, 500 mL bag",ไทยนครพัฒนา,ACTIVE
TMT,559650,ไทยนครพัฒนา,5% DEXTROSE AND 0.3% SODIUM CHLORIDE,"(dextrose 5 g/100 mL + sodium chloride 300 mg/100 mL) solution for infusion, 1 L bag",ไทยนครพัฒนา,ACTIVE
TMT,559666,ไทยนครพัฒนา,5% DEXTROSE AND 0.3% SODIUM CHLORIDE,"(dextrose 5 g/100 mL + sodium chloride 300 mg/100 mL) solution for infusion, 500 mL bag",ไทยนครพัฒนา,ACTIVE
TMT,844986,ไทยโอซูก้า,5% DEXTROSE AND 0.3% SODIUM CHORIDE U.S.P. D-5-1/3 S,"(dextrose 5 g/100 mL + sodium chloride 300 mg/100 mL) solution for infusion, 500 mL bag",ไทยโอซูก้า,ACTIVE
TMT,559927,ไทยนครพัฒนา,5% DEXTROSE AND 0.45% SODIUM CHLORIDE,"(dextrose 5 g/100 mL + sodium chloride 450 mg/100 mL) solution for infusion, 1 L bag",ไทยนครพัฒนา,ACTIVE
TMT,856676,ไทยนครพัฒนา,5% DEXTROSE AND 0.45% SODIUM CHLORIDE,"(dextrose 5 g/100 mL + sodium chloride 450 mg/100 mL) solution for infusion, 1 L bottle (invalid)",ไทยนครพัฒนา,ACTIVE
TMT,559936,ไทยนครพัฒนา,5% DEXTROSE AND 0.45% SODIUM CHLORIDE,"(dextrose 5 g/100 mL + sodium chloride 450 mg/100 mL) solution for infusion, 500 mL bag",ไทยนครพัฒนา,ACTIVE
TMT,560003,"BAXTER HEALTHCARE, U.S.A.",5% DEXTROSE AND 0.45% SODIUM CHLORIDE U.S.P.,"(dextrose 5 g/100 mL + sodium chloride 450 mg/100 mL) solution for infusion, 1 L bag","BAXTER HEALTHCARE, U.S.A.",ACTIVE
TMT,560251,ไทยนครพัฒนา,5% DEXTROSE AND 0.9% SODIUM CHLORIDE,"(dextrose 5 g/100 mL + sodium chloride 900 mg/100 mL) solution for infusion, 1 L bag",ไทยนครพัฒนา,ACTIVE
TMT,560267,ไทยนครพัฒนา,5% DEXTROSE AND 0.9% SODIUM CHLORIDE,"(dextrose 5 g/100 mL + sodium chloride 900 mg/100 mL) solution for infusion, 500 mL bag",ไทยนครพัฒนา,ACTIVE
TMT,559759,"EURO-MED LABORATORIES, PHILIPPINES",5% DEXTROSE IN 0.3% SODIUM CHLORIDE,"(dextrose 5 g/100 mL + sodium chloride 300 mg/100 mL) solution for infusion, 1 L bag","EURO-MED LABORATORIES, PHILIPPINES",ACTIVE
TMT,559737,"EURO-MED LABORATORIES, PHILIPPINES",5% DEXTROSE IN 0.3% SODIUM CHLORIDE,"(dextrose 5 g/100 mL + sodium chloride 300 mg/100 mL) solution for infusion, 500 mL bag","EURO-MED LABORATORIES, PHILIPPINES",ACTIVE
TMT,559802,"BAXTER HEALTHCARE, PHILIPPINES",5% DEXTROSE IN 0.33% SODIUM CHLORIDE,"(dextrose 5 g/100 mL + sodium chloride 330 mg/100 mL) solution for infusion, 1 L bag","BAXTER HEALTHCARE, PHILIPPINES",ACTIVE
TMT,560026,"BAXTER HEALTHCARE, PHILIPPINES",5% DEXTROSE IN 0.45% SODIUM CHLORIDE,"(dextrose 5 g/100 mL + sodium chloride 450 mg/100 mL) solution for infusion, 1 L bag","BAXTER HEALTHCARE, PHILIPPINES",ACTIVE
TMT,560088,"EURO-MED LABORATORIES, PHILIPPINES",5% DEXTROSE IN 0.45% SODIUM CHLORIDE,"(dextrose 5 g/100 mL + sodium chloride 450 mg/100 mL) solution for infusion, 1 L bag","EURO-MED LABORATORIES, PHILIPPINES",ACTIVE
TMT,964908,"EURO-MED LABORATORIES, PHILIPPINES",5% DEXTROSE IN 0.45% SODIUM CHLORIDE,"(dextrose 5 g/100 mL + sodium chloride 450 mg/100 mL) solution for infusion, 500 mL bag","EURO-MED LABORATORIES, PHILIPPINES",ACTIVE
TMT,560320,"BAXTER HEALTHCARE, PHILIPPINES",5% DEXTROSE IN 0.9% SODIUM CHLORIDE,"(dextrose 5 g/100 mL + sodium chloride 900 mg/100 mL) solution for infusion, 1 L bag","BAXTER HEALTHCARE, PHILIPPINES",ACTIVE
TMT,560383,"EURO-MED LABORATORIES, PHILIPPINES",5% DEXTROSE IN 0.9% SODIUM CHLORIDE,"(dextrose 5 g/100 mL + sodium chloride 900 mg/100 mL) solution for infusion, 1 L bag","EURO-MED LABORATORIES, PHILIPPINES",ACTIVE
TMT,964931,"EURO-MED LABORATORIES, PHILIPPINES",5% DEXTROSE IN 0.9% SODIUM CHLORIDE,"(dextrose 5 g/100 mL + sodium chloride 900 mg/100 mL) solution for infusion, 500 mL bag","EURO-MED LABORATORIES, PHILIPPINES",ACTIVE
TMT,905458,"EURO-MED LABORATORIES, PHILIPPINES",5% DEXTROSE IN ACETATED RINGER'S,(calcium chloride 20 mg/100 mL + dextrose 5 g/100 mL + potassium chloride 30 mg/100 mL + sodium acet,"EURO-MED LABORATORIES, PHILIPPINES",ACTIVE
TMT,964920,"EURO-MED LABORATORIES, PHILIPPINES",5% DEXTROSE IN ACETATED RINGER'S,(calcium chloride 20 mg/100 mL + dextrose 5 g/100 mL + potassium chloride 30 mg/100 mL + sodium acet,"EURO-MED LABORATORIES, PHILIPPINES",ACTIVE
TMT,940932,"BAXTER HEALTHCARE PHILS, PHILIPPINES",5% DEXTROSE IN WATER,"(dextrose 5 g/100 mL) solution for infusion, 1 L bag","BAXTER HEALTHCARE PHILS, PHILIPPINES",ACTIVE
TMT,940997,"BAXTER HEALTHCARE PHILS, PHILIPPINES",5% DEXTROSE IN WATER,"(dextrose 5 g/100 mL) solution for infusion, 250 mL bag","BAXTER HEALTHCARE PHILS, PHILIPPINES",ACTIVE
TMT,940765,"BAXTER HEALTHCARE PHILS, PHILIPPINES",5% DEXTROSE IN WATER,"(dextrose 5 g/100 mL) solution for infusion, 500 mL bag","BAXTER HEALTHCARE PHILS, PHILIPPINES",ACTIVE
TMT,881256,"BAXTER HEALTHCARE PHILS, PHILIPPINES",5% DEXTROSE IN WATER,"(dextrose 5 g/100 mL) solution for injection/infusion, 100 mL bag","BAXTER HEALTHCARE PHILS, PHILIPPINES",ACTIVE
TMT,869337,"BAXTER HEALTHCARE PHILS, PHILIPPINES",5% DEXTROSE IN WATER,"(dextrose 5 g/100 mL) solution for injection/infusion, 50 mL bag","BAXTER HEALTHCARE PHILS, PHILIPPINES",ACTIVE
TMT,557804,"EURO-MED LABORATORIES, PHILIPPINES",5% DEXTROSE IN WATER,"(dextrose 5 g/100 mL) solution for infusion, 1 L bag","EURO-MED LABORATORIES, PHILIPPINES",ACTIVE
TMT,964814,"EURO-MED LABORATORIES, PHILIPPINES",5% DEXTROSE IN WATER,"(dextrose 5 g/100 mL) solution for infusion, 500 mL bag","EURO-MED LABORATORIES, PHILIPPINES",ACTIVE
TMT,557787,"BAXTER HEALTHCARE, U.S.A.",5% DEXTROSE IN WATER U.S.P.,"(dextrose 5 g/100 mL) solution for injection/infusion, 100 mL bag","BAXTER HEALTHCARE, U.S.A.",ACTIVE
TMT,997298,ไทยนครพัฒนา,5% DEXTROSE INJECTION,"(dextrose 5 g/100 mL) solution for infusion, 250 mL bag",ไทยนครพัฒนา,ACTIVE
TMT,1123206,ไทยนครพัฒนา,5% DEXTROSE INJECTION,"(dextrose 5 g/100 mL) solution for injection/infusion, 50 mL bag",ไทยนครพัฒนา,ACTIVE
TMT,862126,HARD BAG,5% DEXTROSE INJECTION U.S.P. D-5-W,"(ไทยโอซูก้า) (dextrose 5 g/100 mL) solution for infusion, 1 L bag",ไทยโอซูก้า,ACTIVE
TMT,557756,HARD BAG,5% DEXTROSE INJECTION U.S.P. D-5-W,"(ไทยโอซูก้า) (dextrose 5 g/100 mL) solution for injection/infusion, 100 mL bag",ไทยโอซูก้า,ACTIVE
TMT,845010,HARD BAG,5% DEXTROSE INJECTION U.S.P. D-5-W,"(ไทยโอซูก้า) (dextrose 5 g/100 mL) solution for injection/infusion, 50 mL bag",ไทยโอซูก้า,ACTIVE
TMT,1251248,SOFT BAG,5% DEXTROSE INJECTION U.S.P. D-5-W,"(ไทยโอซูก้า) (dextrose 5 g/100 mL) solution for infusion, 1 L bag",ไทยโอซูก้า,ACTIVE
TMT,1278809,ไทยโอซูก้า,5% DEXTROSE INJECTION U.S.P. D-5-W,"(dextrose 5 g/100 mL) solution for infusion, 250 mL bag",ไทยโอซูก้า,ACTIVE
TMT,557760,ไทยโอซูก้า,5% DEXTROSE INJECTION U.S.P. D-5-W,"(dextrose 5 g/100 mL) solution for infusion, 500 mL bag",ไทยโอซูก้า,ACTIVE
TMT,557741,ไทยโอซูก้า,5% DEXTROSE U.S.P.,"(dextrose 5 g/100 mL) solution for infusion, 1 L bag (invalid)",ไทยโอซูก้า,ACTIVE
TMT,905470,"B. BRAUN, VIETNAM",5% GLUCOSE,"(dextrose 5 g/100 mL) solution for infusion, 500 mL bag","B. BRAUN, VIETNAM",ACTIVE
TMT,1178363,"B. BRAUN MEDICAL INDUSTRIES, MALAYSIA",5% GLUCOSE INTRAVENOUS INFUSION B.P.,"(dextrose 5 g/100 mL) solution for infusion, 1 L bag","B. BRAUN MEDICAL INDUSTRIES, MALAYSIA",ACTIVE
TMT,1343044,F 10666,5% LCD IN 0.1% TA CREAM 120 G,"(coal tar 5 mL/100 g + triamcinolone acetonide 100 mg/100 g) cream, 120 g jar",โรงพยาบาลมหาราชนครราชสีมา,ACTIVE
TMT,1351906,F 10666,5% LCD IN 0.1% TA OINTMENT 60 G,"(coal tar 5 mL/100 g + triamcinolone acetonide 100 mg/100 g) ointment, 60 g jar",โรงพยาบาลมหาราชนครราชสีมา,ACTIVE
TMT,1352241,F 10666,5% LCD OINTMENT 60 G,"(coal tar 5 mL/100 g) ointment, 60 g jar",โรงพยาบาลมหาราชนครราชสีมา,ACTIVE
TMT,515321,เภสัชกรรมทหาร,5% Phenol in Water 2 mL,"(phenol 5 g/100 mL) cutaneous solution, 2 mL sachet",เภสัชกรรมทหาร,ACTIVE
TMT,1245550,F 10674,5% POVIDINE EYE DROP,"(povidone iodine 5 g/100 mL) eye drops, solution, 3 mL bottle",โรงพยาบาลเชียงรายประชานุเคราะห์,ACTIVE
TMT,1116852,F 10666,5% S.A.,"(salicylic acid 5 g/100 g) cream, 30 g jar",โรงพยาบาลมหาราชนครราชสีมา,ACTIVE
TMT,1116796,F 10666,5% S.A. + 0.1% T.A.,"(salicylic acid 5 g/100 g + triamcinolone acetonide 100 mg/100 g) cream, 30 g tube",โรงพยาบาลมหาราชนครราชสีมา,ACTIVE
TMT,1116823,F 10666,5% S.A. + 0.1% T.A. OINT,"(salicylic acid 5 g/100 g + triamcinolone acetonide 100 mg/100 g) ointment, 30 g tube",โรงพยาบาลมหาราชนครราชสีมา,ACTIVE
TMT,1258630,F 10666,5% S.A. + 0.1% T.A. OINT 60 GM,"(salicylic acid 5 g/100 g + triamcinolone acetonide 100 mg/100 g) ointment, 60 g jar",โรงพยาบาลมหาราชนครราชสีมา,ACTIVE
TMT,1351705,F 10666,5% SA CREAM 60 G,"(salicylic acid 5 g/100 g) cream, 60 g jar",โรงพยาบาลมหาราชนครราชสีมา,ACTIVE
TMT,1353688,F 10666,5% SA OINTMENT 60 G,"(salicylic acid 5 g/100 g) ointment, 60 g jar",โรงพยาบาลมหาราชนครราชสีมา,ACTIVE
TMT,1352680,ไทยโอซูก้า,50% DEXTROSE INJECTION U.S.P.,"(dextrose 50 g/100 mL) solution for infusion, 200 mL bag",ไทยโอซูก้า,ACTIVE
TMT,1270955,F 10666,50% GLYCERIN SOLUTION,"(glycerol 50 g/100 mL) oral solution, 240 mL bottle",โรงพยาบาลมหาราชนครราชสีมา,ACTIVE
TMT,141796,"EBEWE PHARMA, AUSTRIA",5-FLUOROURACIL EBEWE,"(fluorouracil 1 g/20 mL) solution for injection/infusion, 20 mL vial (invalid)","EBEWE PHARMA, AUSTRIA",ACTIVE
TMT,688207,"EBEWE PHARMA, AUSTRIA",5-FLUOROURACIL EBEWE,"(fluorouracil 1 g/20 mL) solution for injection/infusion, 20 mL vial","EBEWE PHARMA, AUSTRIA",ACTIVE
TMT,141806,"EBEWE PHARMA, AUSTRIA",5-FLUOROURACIL EBEWE,"(fluorouracil 250 mg/5 mL) solution for injection/infusion, 5 mL vial (invalid)","EBEWE PHARMA, AUSTRIA",ACTIVE
TMT,141810,"EBEWE PHARMA, AUSTRIA",5-FLUOROURACIL EBEWE,"(fluorouracil 250 mg/5 mL) solution for injection/infusion, 5 mL vial","EBEWE PHARMA, AUSTRIA",ACTIVE
TMT,141834,"EBEWE PHARMA, AUSTRIA",5-FLUOROURACIL EBEWE,"(fluorouracil 5 g/100 mL) solution for injection/infusion, 100 mL vial (invalid)","EBEWE PHARMA, AUSTRIA",ACTIVE
TMT,141823,"EBEWE PHARMA, AUSTRIA",5-FLUOROURACIL EBEWE,"(fluorouracil 5 g/100 mL) solution for injection/infusion, 100 mL vial","EBEWE PHARMA, AUSTRIA",ACTIVE
TMT,141847,"EBEWE PHARMA, AUSTRIA",5-FLUOROURACIL EBEWE,"(fluorouracil 500 mg/10 mL) solution for injection/infusion, 10 mL vial (invalid)","EBEWE PHARMA, AUSTRIA",ACTIVE
TMT,688211,"EBEWE PHARMA, AUSTRIA",5-FLUOROURACIL EBEWE,"(fluorouracil 500 mg/10 mL) solution for injection/infusion, 10 mL vial","EBEWE PHARMA, AUSTRIA",ACTIVE
TMT,977650,"EBEWE PHARMA, AUSTRIA",5-FLUOROURACIL SANDOZ,"(fluorouracil 1 g/20 mL) solution for injection/infusion, 20 mL vial","EBEWE PHARMA, AUSTRIA",ACTIVE
TMT,141852,"CHOONGWAE PHARMA, KOREA",5-FU,"(fluorouracil 250 mg/5 mL) solution for injection/infusion, 5 mL vial","CHOONGWAE PHARMA, KOREA",ACTIVE
TMT,141868,"KYOWA HAKKO KIRIN, JAPAN",5-FU,"(fluorouracil 100 mg) film-coated tablet, 1 tablet","KYOWA HAKKO KIRIN, JAPAN",ACTIVE
TMT,1165300,M 13780,5-FU,"(fluorouracil 1 g/100 mL) eye drops, solution, 10 mL bottle",โรงพยาบาลมหาราชนครเชียงใหม่,ACTIVE
TMT,1180043,F 13777,5-FU 50 MG/1ML INJ.FOR SUBCONJUNTIVAL,"(fluorouracil 50 mg/1 mL) solution for injection, 0.2 mL prefilled syr",โรงพยาบาลศรีนครินทร์,ACTIVE
TMT,791956,"GERMIPHENE, CANADA",60 SECOND APF TOPICAL FLUORIDE GEL,"(hydrofluoric acid 541 mg/100 g + sodium fluoride 1.827 g/100 g) dental gel, 30 mL bottle","GERMIPHENE, CANADA",ACTIVE
TMT,880929,"GERMIPHENE, CANADA",60 SECOND APF TOPICAL FLUORIDE GEL,"(hydrofluoric acid 541 mg/100 g + sodium fluoride 1.827 g/100 g) dental gel, 450 mL bottle","GERMIPHENE, CANADA",ACTIVE
TMT,226431,ยูโทเปี้ยน,693 MALBAC,"(doxycycline 100 mg) capsule, hard, 1 capsule",ยูโทเปี้ยน,ACTIVE
TMT,1271009,F 10666,70% ETHYL ALCOHOL 1000 ML,"(ethyl alcohol 70 mL/100 mL) cutaneous solution, 1 L gallon",โรงพยาบาลมหาราชนครราชสีมา,ACTIVE
TMT,676213,ที.พี. ดรัก แลบบอราทอรี่ส์,9 VITAMIN,"(multivitamins) syrup, 60 mL bottle",ที.พี. ดรัก แลบบอราทอรี่ส์,ACTIVE
TMT,1178407,F 12499,95% ALCOHOL,"(ethyl alcohol 95 mL/100 mL) cutaneous solution, 18 L gallon",สำนักอนามัยกรุงเทพมหานคร,ACTIVE
TMT,1271045,F 10666,95% ETHYL ALCOHOL 1000 ML,"(ethyl alcohol 95 mL/100 mL) cutaneous solution, 1 L gallon",โรงพยาบาลมหาราชนครราชสีมา,ACTIVE
TMT,226505,ที.โอ. แลบ,A MOXI T.O. 500,"(amoxicillin 500 mg) capsule, hard, 1 capsule",ที.โอ. แลบ,ACTIVE
TMT,905525,"HOE PHARMACEUTICALS, MALAYSIA",A SCABS,"(permethrin 5 g/100 mL) cutaneous liquid, 30 mL bottle","HOE PHARMACEUTICALS, MALAYSIA",ACTIVE
TMT,1039031,"HOE PHARMACEUTICALS, MALAYSIA",A SCALP,"(permethrin 1 g/100 mL) cutaneous emulsion, 60 mL bottle","HOE PHARMACEUTICALS, MALAYSIA",ACTIVE
TMT,905573,"HOE PHARMACEUTICALS, MALAYSIA",A SCALP,"(permethrin 1 g/100 mL) cutaneous liquid, 30 mL bottle","HOE PHARMACEUTICALS, MALAYSIA",ACTIVE
TMT,485550,เกร๊ทเตอร์ฟาร์ม่า,A.C.V.,"(aciclovir 5 g/100 g) cream, 1 g sachet",เกร๊ทเตอร์ฟาร์ม่า,ACTIVE
TMT,485578,เกร๊ทเตอร์ฟาร์ม่า,A.C.V.,"(aciclovir 5 g/100 g) cream, 3 g tube",เกร๊ทเตอร์ฟาร์ม่า,ACTIVE
TMT,226579,โรงงานเภสัชกรรมเกร๊ทเตอร์ฟาร์ม่า,A.C.V.,"(aciclovir 200 mg) tablet, 1 tablet",โรงงานเภสัชกรรมเกร๊ทเตอร์ฟาร์ม่า,ACTIVE
TMT,727832,โรงงานเภสัชกรรมเกร๊ทเตอร์ฟาร์ม่า,A.C.V.,"(aciclovir 5 g/100 g) cream, 1 g sachet",โรงงานเภสัชกรรมเกร๊ทเตอร์ฟาร์ม่า,ACTIVE
TMT,727845,โรงงานเภสัชกรรมเกร๊ทเตอร์ฟาร์ม่า,A.C.V.,"(aciclovir 5 g/100 g) cream, 3 g tube",โรงงานเภสัชกรรมเกร๊ทเตอร์ฟาร์ม่า,ACTIVE
TMT,144446,"BORYUNG PHARMACEUTICAL, KOREA",A.D. MYCIN,"(doxorubicin hydrochloride 10 mg/5 mL) concentrate for solution for infusion, 5 mL vial","BORYUNG PHARMACEUTICAL, KOREA",ACTIVE
TMT,144451,"BORYUNG PHARMACEUTICAL, KOREA",A.D. MYCIN,"(doxorubicin hydrochloride 50 mg/25 mL) concentrate for solution for infusion, 25 mL vial","BORYUNG PHARMACEUTICAL, KOREA",ACTIVE
TMT,226648,แอคดอน,A.D. MYCIN,"(tetracycline 250 mg) capsule, hard, 1 capsule",แอคดอน,ACTIVE
TMT,226669,แอคดอน,A.D. MYCIN-E,"(tetracycline 250 mg) capsule, hard, 1 capsule",แอคดอน,ACTIVE
TMT,780004,เภสัชกรรมทหาร,A.F. BALM,(camphor 10 g/100 g + eucalyptus oil 2.5 g/100 g + menthol 10 g/100 g + methyl salicylate 30 g/100 g,เภสัชกรรมทหาร,ACTIVE
TMT,810821,เภสัชกรรมทหาร,A.F. BALM,"(camphor 10 g/100 g + menthol 10 g/100 g + methyl salicylate 30 g/100 g) ointment, 500 g jar",เภสัชกรรมทหาร,ACTIVE
TMT,226719,แมคโครฟาร์,A.M. MOX,"(amoxicillin 250 mg) capsule, hard, 1 capsule",แมคโครฟาร์,ACTIVE
TMT,226735,แมคโครฟาร์,A.M. MOX,"(amoxicillin 500 mg) capsule, hard, 1 capsule",แมคโครฟาร์,ACTIVE
TMT,842549,เอ.เอ็น.บี. ลาบอราตอรี่,A.N.B. 100 COMPLEX,(nicotinamide 100 mg/1 mL + pyridoxine 1 mg/1 mL + riboflavin 500 mcg/1 mL + thiamine 100 mg/1 mL) s,เอ.เอ็น.บี. ลาบอราตอรี่,ACTIVE
TMT,842565,เอ.เอ็น.บี. ลาบอราตอรี่,A.N.B. 100 COMPLEX,(nicotinamide 100 mg/1 mL + pyridoxine 1 mg/1 mL + riboflavin 500 mcg/1 mL + thiamine 100 mg/1 mL) s,เอ.เอ็น.บี. ลาบอราตอรี่,ACTIVE
TMT,226788,บี.เอม. ฟาร์มาซี,A.N.T.,"(aspirin 325 mg) tablet, 1 tablet",บี.เอม. ฟาร์มาซี,ACTIVE
TMT,622733,บี.เอม. ฟาร์มาซี,A.N.T.,(chlorphenamine maleate 1 mg/5 mL + paracetamol 120 mg/5 mL + phenylephrine hydrochloride 5 mg/5 mL),บี.เอม. ฟาร์มาซี,ACTIVE
TMT,226828,บูรพาโอสถ,A.S.A. 325,"(aspirin 325 mg) film-coated tablet, 1 tablet",บูรพาโอสถ,ACTIVE
TMT,226871,เอส.เอส.พี. ลาบอราตอรี่,A.S.A. 500,"(aspirin 500 mg) tablet, 1 tablet",เอส.เอส.พี. ลาบอราตอรี่,ACTIVE
TMT,226925,บูรพาโอสถ,A.S.A. 650,"(aspirin 650 mg) film-coated tablet, 1 tablet",บูรพาโอสถ,ACTIVE
TMT,226364,บุคคโลเทรดดิ้ง,A.S.A. 81,"(aspirin 81 mg) film-coated tablet, 1 tablet",บุคคโลเทรดดิ้ง,ACTIVE
TMT,226960,เอส.เอส.พี. ลาบอราตอรี่,A.S.A. CAP,"(aspirin 300 mg) capsule, hard, 1 capsule",เอส.เอส.พี. ลาบอราตอรี่,ACTIVE
TMT,227039,บี.เจ. (เบญจโอสถ,A.T.B. ETHAMBUTOL,") (ethambutol hydrochloride 400 mg) film-coated tablet, 1 tablet",บี.เจ. (เบญจโอสถ),ACTIVE
TMT,227087,บี.เจ. (เบญจโอสถ,A.T.B. ETHAMBUTOL,") (ethambutol hydrochloride 500 mg) film-coated tablet, 1 tablet",บี.เจ. (เบญจโอสถ),ACTIVE
TMT,227127,ห้างขายยาตราเจ็ดดาว,AAMOX 250,"(amoxicillin 250 mg) film-coated tablet, 1 tablet",ห้างขายยาตราเจ็ดดาว,ACTIVE
TMT,227162,ห้างขายยาตราเจ็ดดาว,AAMOX 500,"(amoxicillin 500 mg) film-coated tablet, 1 tablet",ห้างขายยาตราเจ็ดดาว,ACTIVE
